time_ms,task_id,task_name,event,vruntime,vd,V,remaining_ms
227.5000,4,burner_3,start,55.5000,0.0000,55.5000,64.5000
229.0000,4,burner_3,preempt,57.0000,0.0000,57.0000,63.0000
229.0000,1,burner_0,start,57.0000,0.0000,57.0000,63.0000
230.5000,1,burner_0,preempt,58.5000,0.0000,57.0000,61.5000
230.5000,2,burner_1,start,57.0000,0.0000,57.0000,63.0000
232.0000,2,burner_1,preempt,58.5000,0.0000,57.0000,61.5000
232.0000,3,burner_2,start,57.0000,0.0000,57.0000,63.0000
233.5000,3,burner_2,preempt,58.5000,0.0000,57.0000,61.5000
233.5000,4,burner_3,start,57.0000,0.0000,57.0000,63.0000
235.0000,4,burner_3,preempt,58.5000,0.0000,58.5000,61.5000
235.0000,1,burner_0,start,58.5000,0.0000,58.5000,61.5000
236.5000,1,burner_0,preempt,60.0000,0.0000,58.5000,60.0000
236.5000,2,burner_1,start,58.5000,0.0000,58.5000,61.5000
238.0000,2,burner_1,preempt,60.0000,0.0000,58.5000,60.0000
238.0000,3,burner_2,start,58.5000,0.0000,58.5000,61.5000
239.5000,3,burner_2,preempt,60.0000,0.0000,58.5000,60.0000
239.5000,4,burner_3,start,58.5000,0.0000,58.5000,61.5000
241.0000,4,burner_3,preempt,60.0000,0.0000,60.0000,60.0000
241.0000,1,burner_0,start,60.0000,0.0000,60.0000,60.0000
242.5000,1,burner_0,preempt,61.5000,0.0000,60.0000,58.5000
242.5000,2,burner_1,start,60.0000,0.0000,60.0000,60.0000
244.0000,2,burner_1,preempt,61.5000,0.0000,60.0000,58.5000
244.0000,3,burner_2,start,60.0000,0.0000,60.0000,60.0000
245.5000,3,burner_2,preempt,61.5000,0.0000,60.0000,58.5000
245.5000,4,burner_3,start,60.0000,0.0000,60.0000,60.0000
247.0000,4,burner_3,preempt,61.5000,0.0000,61.5000,58.5000
247.0000,1,burner_0,start,61.5000,0.0000,61.5000,58.5000
248.5000,1,burner_0,preempt,63.0000,0.0000,61.5000,57.0000
248.5000,2,burner_1,start,61.5000,0.0000,61.5000,58.5000
250.0000,2,burner_1,preempt,63.0000,0.0000,61.5000,57.0000
250.0000,3,burner_2,start,61.5000,0.0000,61.5000,58.5000
251.5000,3,burner_2,preempt,63.0000,0.0000,61.5000,57.0000
251.5000,4,burner_3,start,61.5000,0.0000,61.5000,58.5000
253.0000,4,burner_3,preempt,63.0000,0.0000,63.0000,57.0000
253.0000,1,burner_0,start,63.0000,0.0000,63.0000,57.0000
254.5000,1,burner_0,preempt,64.5000,0.0000,63.0000,55.5000
254.5000,2,burner_1,start,63.0000,0.0000,63.0000,57.0000
256.0000,2,burner_1,preempt,64.5000,0.0000,63.0000,55.5000
256.0000,3,burner_2,start,63.0000,0.0000,63.0000,57.0000
257.5000,3,burner_2,preempt,64.5000,0.0000,63.0000,55.5000
257.5000,4,burner_3,start,63.0000,0.0000,63.0000,57.0000
259.0000,4,burner_3,preempt,64.5000,0.0000,64.5000,55.5000
259.0000,1,burner_0,start,64.5000,0.0000,64.5000,55.5000
260.5000,1,burner_0,preempt,66.0000,0.0000,64.5000,54.0000
260.5000,2,burner_1,start,64.5000,0.0000,64.5000,55.5000
262.0000,2,burner_1,preempt,66.0000,0.0000,64.5000,54.0000
262.0000,3,burner_2,start,64.5000,0.0000,64.5000,55.5000
263.5000,3,burner_2,preempt,66.0000,0.0000,64.5000,54.0000
263.5000,4,burner_3,start,64.5000,0.0000,64.5000,55.5000
265.0000,4,burner_3,preempt,66.0000,0.0000,66.0000,54.0000
265.0000,1,burner_0,start,66.0000,0.0000,66.0000,54.0000
266.5000,1,burner_0,preempt,67.5000,0.0000,66.0000,52.5000
266.5000,2,burner_1,start,66.0000,0.0000,66.0000,54.0000
268.0000,2,burner_1,preempt,67.5000,0.0000,66.0000,52.5000
268.0000,3,burner_2,start,66.0000,0.0000,66.0000,54.0000
269.5000,3,burner_2,preempt,67.5000,0.0000,66.0000,52.5000
269.5000,4,burner_3,start,66.0000,0.0000,66.0000,54.0000
271.0000,4,burner_3,preempt,67.5000,0.0000,67.5000,52.5000
271.0000,1,burner_0,start,67.5000,0.0000,67.5000,52.5000
272.5000,1,burner_0,preempt,69.0000,0.0000,67.5000,51.0000
272.5000,2,burner_1,start,67.5000,0.0000,67.5000,52.5000
274.0000,2,burner_1,preempt,69.0000,0.0000,67.5000,51.0000
274.0000,3,burner_2,start,67.5000,0.0000,67.5000,52.5000
275.5000,3,burner_2,preempt,69.0000,0.0000,67.5000,51.0000
275.5000,4,burner_3,start,67.5000,0.0000,67.5000,52.5000
277.0000,4,burner_3,preempt,69.0000,0.0000,69.0000,51.0000
277.0000,1,burner_0,start,69.0000,0.0000,69.0000,51.0000
278.5000,1,burner_0,preempt,70.5000,0.0000,69.0000,49.5000
278.5000,2,burner_1,start,69.0000,0.0000,69.0000,51.0000
280.0000,2,burner_1,preempt,70.5000,0.0000,69.0000,49.5000
280.0000,3,burner_2,start,69.0000,0.0000,69.0000,51.0000
281.5000,3,burner_2,preempt,70.5000,0.0000,69.0000,49.5000
281.5000,4,burner_3,start,69.0000,0.0000,69.0000,51.0000
283.0000,4,burner_3,preempt,70.5000,0.0000,70.5000,49.5000
283.0000,1,burner_0,start,70.5000,0.0000,70.5000,49.5000
284.5000,1,burner_0,preempt,72.0000,0.0000,70.5000,48.0000
284.5000,2,burner_1,start,70.5000,0.0000,70.5000,49.5000
286.0000,2,burner_1,preempt,72.0000,0.0000,70.5000,48.0000
286.0000,3,burner_2,start,70.5000,0.0000,70.5000,49.5000
287.5000,3,burner_2,preempt,72.0000,0.0000,70.5000,48.0000
287.5000,4,burner_3,start,70.5000,0.0000,70.5000,49.5000
289.0000,4,burner_3,preempt,72.0000,0.0000,72.0000,48.0000
289.0000,1,burner_0,start,72.0000,0.0000,72.0000,48.0000
290.5000,1,burner_0,preempt,73.5000,0.0000,72.0000,46.5000
290.5000,2,burner_1,start,72.0000,0.0000,72.0000,48.0000
292.0000,2,burner_1,preempt,73.5000,0.0000,72.0000,46.5000
